ID,county,state,lon,lat,demand,demand_pct_rank,geometry
6033,Lake County,California,-122.7530659,39.09889186,68.191,0.530927835,"POLYGON ((-123.077812 39.173791, -122.994839 39.235924, -123.019711 39.321785, -123.075114 39.407683, -123.063181 39.503539, -122.89031 39.529014, -122.885352 39.580108, -122.735639 39.580668, -122.739062 39.383266, -122.78509 39.382975, -122.743482 39.36813, -122.775043 39.311778, -122.680927 39.238726, -122.476083 39.172609, -122.492023 39.053503, -122.413416 39.020218, -122.409118 38.962793, -122.340172 38.924246, -122.421952 38.903562, -122.395312 38.863994, -122.374235 38.811787, -122.464115 38.706134, -122.626772 38.67078, -122.795989 38.838952, -122.821592 38.85014, -122.948865 38.90022, -122.98664 38.997283, -123.028035 38.996593, -123.093013 39.071994, -123.077812 39.173791))"
6061,Placer County,California,-120.7203379,39.06339462,417.772,0.81443299,"POLYGON ((-121.469356 38.925992, -121.414399 38.926214, -121.414779 38.996452, -121.305992 39.052943, -121.279533 39.034618, -121.221787 39.011962, -121.137397 39.037858, -121.067546 39.005371, -120.986348 39.102234, -120.857909 39.206235, -120.69111 39.304134, -120.645795 39.315155, -120.004795512304 39.3164750119585, -120.005142 39.291258, -120.003364028833 39.1656267640688, -120.002614842913 39.1126893740958, -120.001975250867 39.0674958744683, -120.143663 39.067285, -120.184098 39.031014, -120.43524 39.028397, -120.470985 38.965507, -120.556321 38.915164, -120.642458 38.944404, -120.746395 39.010352, -120.812295 39.000133, -120.858903 38.952256, -120.940281 38.962339, -121.040406 38.915651, -121.060916 38.845613, -121.087341 38.833274, -121.141595 38.711939, -121.242795 38.718241, -121.484396 38.734598, -121.469356 38.925992))"
6019,Fresno County,California,-119.6479775,36.75752526,1015.19,0.927835052,"POLYGON ((-120.65595 36.952832, -120.590566 36.952641, -120.541696 37.044505, -120.450341 36.911172, -120.456246 36.862863, -120.369612 36.810355, -120.370256 36.78494, -120.229179 36.769687, -120.079458 36.825345, -120.027775 36.814505, -119.943507 36.83403, -119.905965 36.850105, -119.813734 36.850412, -119.733852 36.948558, -119.7405 36.970212, -119.549413 37.09402, -119.563187 37.139991, -119.506733 37.150554, -119.470844 37.110548, -119.43306 37.161516, -119.386521 37.14953, -119.330573 37.205791, -119.335189 37.310774, -119.286658 37.374943, -119.022363 37.585737, -118.91706 37.550336, -118.850474 37.475796, -118.775014 37.463052, -118.786736 37.34338, -118.716016 37.328208, -118.654593 37.141826, -118.592661 37.138147, -118.437137 37.059818, -118.360831 36.887734, -118.389758 36.834466, -118.360586 36.744773, -118.982441 36.741646, -119.014425 36.657353, -119.174791 36.658878, -119.304625 36.660606, -119.305102 36.573725, -119.466322 36.575238, -119.573194 36.488835, -119.66629 36.41896, -119.754213 36.402023, -119.959227 36.400975, -119.958925 36.255468, -119.959058 36.181747, -120.315068 35.907186, -120.433053 35.968933, -120.667551 36.138057, -120.62691 36.203227, -120.678582 36.267319, -120.596562 36.328488, -120.597155 36.488235, -120.918731 36.740381, -120.65595 36.952832))"
53065,Stevens County,Washington,-117.8554124,48.39885178,48.229,0.432989691,"POLYGON ((-118.400807 48.028682, -118.275476 48.040567, -118.233198 48.065285, -118.248606 48.134255, -118.191298 48.159888, -118.1945 48.212889, -118.141475 48.259951, -118.175602 48.319492, -118.206507 48.470296, -118.149709 48.520568, -118.10496 48.653503, -118.131002 48.777653, -118.195508 48.840725, -118.221669 48.937098, -118.197375052459 49.0004067514245, -118.002046 49.000437, -117.607323 49.000843, -117.429968 49.0003068698256, -117.430377 48.923168, -117.498957 48.923159, -117.498496 48.8369, -117.563858 48.836671, -117.563811 48.742961, -117.629421 48.742634, -117.629241 48.655852, -117.499975 48.656187, -117.502371 48.134708, -117.437629 48.134688, -117.436993 48.047207, -117.537069 48.047865, -117.535262 47.794458, -117.697774 47.856278, -117.820947 47.825775, -117.881473 47.84749, -118.078182 47.800062, -118.246103 47.943604, -118.340938 47.894316, -118.34874 47.971782, -118.400807 48.028682))"
49049,Utah County,Utah,-111.6681466,40.11633873,702.434,0.881443299,"POLYGON ((-112.212254 40.459114, -112.172862 40.467065, -111.982136 40.414217, -111.913313 40.452523, -111.605938 40.564388, -111.593879 40.577063, -111.57481 40.486866, -111.620952 40.449777, -111.555235 40.362696, -111.480337 40.362169, -111.457316 40.300714, -111.313154 40.287157, -111.225865 40.167697, -111.249339 40.055217, -111.083061 39.943198, -111.083102 39.900059, -110.891655 39.899654, -110.857647 39.899707, -110.85778 39.813285, -111.247496 39.813028, -111.641944 39.812869, -111.766343 39.810625, -111.738 39.864107, -111.823919 39.947696, -112.0262 39.782686, -112.089843 39.781928, -112.053511 39.893397, -112.1798 40.011656, -112.146856 40.177817, -112.179693 40.23224, -112.175533 40.335837, -112.212254 40.459114))"
53031,Jefferson County,Washington,-123.5612162,47.75332688,33.589,0.365979381,"POLYGON ((-124.613108656052 47.8805724417486, -123.505917 47.88108, -122.949167 47.866822, -122.94918 48.06515, -122.896971 48.065155, -122.910686755725 48.1097997439328, -122.833173 48.134406, -122.760448 48.14324, -122.698465 48.103102, -122.70184 48.016106, -122.701294 47.972979, -122.651063 47.920985, -122.63410286528 47.9230352997388, -122.595535 47.882298, -122.721971 47.787665, -122.783237 47.672754, -122.950621 47.606308, -123.505917 47.604615, -123.505917 47.517716, -124.04674 47.518525, -124.046504 47.53367, -124.353615670887 47.5335370830521, -124.355955 47.545698, -124.412106 47.691199, -124.471687 47.766907, -124.539927 47.836967, -124.613108656052 47.8805724417486))"
6113,Yolo County,California,-121.8978931,38.68199335,222.115,0.742268041,"POLYGON ((-122.421952 38.903562, -122.340172 38.924246, -121.835488 38.924481, -121.814814 38.876582, -121.723149 38.851306, -121.673454 38.743035, -121.602894 38.735838, -121.633774 38.686164, -121.553609 38.603326, -121.508668 38.596803, -121.521641 38.360104, -121.576726 38.327502, -121.593273 38.313089, -121.594064 38.313094, -121.693697 38.313732, -121.712034 38.537962, -121.940285 38.533384, -122.011673 38.488991, -122.104128 38.513362, -122.134387 38.604634, -122.248838 38.755797, -122.287597 38.839968, -122.395312 38.863994, -122.421952 38.903562))"
41021,Gilliam County,Oregon,-120.204316,45.370423,2.018,0.041237113,"POLYGON ((-120.525059 45.405249, -120.496059 45.465149, -120.364955 45.49725, -120.358135 45.534239, -120.488546820704 45.6999122274785, -120.40396 45.699249, -120.282156 45.72125, -120.210754 45.725951, -120.141352 45.773152, -120.07015 45.785152, -119.999505153462 45.8116849230819, -120.006555 45.257706, -119.882346 45.256916, -119.883914 45.169152, -119.759759 45.169211, -119.790699 45.067823, -120.49516 45.068279, -120.503733 45.083477, -120.45225 45.14545, -120.540256 45.217049, -120.525059 45.405249))"
6013,Contra Costa County,California,-121.924291,37.92178736,1156.966,0.93814433,"POLYGON ((-122.425258 37.955672, -122.367582 37.978168, -122.368891 38.007948, -122.321706 38.01031, -122.262861 38.051473, -122.269320054917 38.0603744975312, -122.123973 38.035717, -121.983158 38.067297, -121.878235 38.049318, -121.862462 38.06603, -121.815673 38.021038, -121.75168 38.024308, -121.673065 38.093518, -121.580022 38.094414, -121.557554 38.017037, -121.579943 37.976113, -121.557583 37.946496, -121.556419 37.923302, -121.572824 37.904301, -121.579503 37.861072, -121.534247 37.849891, -121.556997 37.816488, -121.850727 37.744942, -121.940195 37.723484, -122.045473 37.798126, -122.177873 37.816323, -122.185116 37.837353, -122.225876 37.87962, -122.27108 37.905824, -122.328714287407 37.8938323463208, -122.33453 37.908791, -122.378709 37.905191, -122.425258 37.955672))"
53021,Franklin County,Washington,-118.9017299,46.53546173,98.678,0.608247423,"POLYGON ((-119.45319 46.679243, -119.369165 46.678179, -119.369429 46.737695, -119.080797 46.737761, -118.210243 46.738833, -118.249122 46.734138, -118.21566 46.588924, -118.228635 46.593362, -118.471646 46.597262, -118.615592 46.504543, -118.633826 46.414022, -118.746199 46.359512, -118.777344 46.29015, -119.023417 46.216656, -119.041498 46.192667, -119.265854 46.273988, -119.269368 46.370295, -119.269042 46.51917, -119.403042 46.613043, -119.45319 46.679243))"
6111,Ventura County,California,-119.0898248,34.44363349,832.605,0.907216495,"MULTIPOLYGON (((-119.477946706724 34.3788375587756, -119.451365 34.398147, -119.440414 34.441842, -119.443691 34.901171, -119.276435 34.872481, -119.242534 34.814323, -118.977926 34.811714, -118.880405 34.788655, -118.636789 34.291804, -118.633461 34.269522, -118.632494 34.240391, -118.667773 34.222294, -118.667977 34.199159, -118.693834 34.168557, -118.788889 34.168214, -118.856473 34.126765, -118.940965 34.07483, -118.944479511459 34.046738953351, -118.954722 34.048167, -119.069959 34.09047, -119.109784 34.094566, -119.227743 34.161728, -119.257043 34.213304, -119.264586388748 34.2361045992684, -119.270144 34.252903, -119.313034 34.275689, -119.37578 34.321118, -119.461036 34.374064, -119.477946706724 34.3788375587756)), ((-119.470736656944 34.053996622104, -119.442654 34.054156, -119.364214 34.050794, -119.363065 34.000548, -119.391587 33.994636, -119.487719557382 33.9965151543893, -119.470736656944 34.053996622104)), ((-119.578942 33.278628, -119.510489 33.307269, -119.427171 33.266023, -119.429559 33.228167, -119.464725 33.215432, -119.545872 33.233406, -119.578942 33.278628)))"
6001,Alameda County,California,-121.8939215,37.64730007,1500,0.971649485,"POLYGON ((-122.333711 37.809797, -122.303931 37.830087, -122.328714287407 37.8938323463208, -122.27108 37.905824, -122.225876 37.87962, -122.185116 37.837353, -122.177873 37.816323, -122.045473 37.798126, -121.940195 37.723484, -121.850727 37.744942, -121.556997 37.816488, -121.556958 37.703581, -121.556655 37.542732, -121.471925 37.481783, -121.472648 37.48217, -121.855762 37.484537, -121.870115 37.480729, -121.925041 37.454186, -122.059673 37.464087, -122.081473 37.477838, -122.11724 37.506721, -122.129199702224 37.5213219985908, -122.111998 37.528851, -122.144396 37.581866, -122.152905 37.640771, -122.162802507492 37.6672729813177, -122.163049 37.667933, -122.213774 37.698695, -122.24981 37.726406, -122.252452 37.755129, -122.312974 37.777244, -122.333711 37.809797))"
41061,Union County,Oregon,-118.0068666,45.30915147,26.177,0.319587629,"POLYGON ((-118.697766 45.345647, -118.428329 45.35519, -118.428539 45.429076, -118.197876 45.427204, -118.197955 45.4704, -118.116461 45.470732, -118.117194 45.688607, -118.066383 45.688395, -118.045003 45.817073, -117.972948 45.816896, -117.97298 45.860595, -117.747327 45.861072, -117.74765 45.773625, -117.788395 45.773515, -117.787623 45.689567, -117.727225 45.61699, -117.727235 45.51478, -117.663391 45.365749, -117.582344 45.338096, -117.522249 45.267731, -117.520941 45.209768, -117.476684 45.166539, -117.266006 45.166539, -117.266005 45.08057, -117.563486 45.079446, -117.564033 44.992866, -117.777504 44.992161, -117.84343 45.058477, -117.969083 44.995831, -118.13016 45.045125, -118.244662 44.958396, -118.364214 44.990763, -118.4361 44.96242, -118.518689 44.995877, -118.518687 45.08069, -118.546632 45.196898, -118.655992 45.196928, -118.656102 45.257729, -118.697766 45.345647))"
49037,San Juan County,Utah,-109.8008256,37.62716145,14.359,0.211340206,"POLYGON ((-111.165632 37.105309, -111.049071 37.099623, -110.950653 37.133895, -110.902274 37.172765, -110.856675 37.348529, -110.804506 37.320931, -110.739807 37.344765, -110.699465 37.431662, -110.745765 37.452673, -110.664291 37.478001, -110.646731 37.540566, -110.603788 37.602115, -110.486338 37.674369, -110.432046 37.778655, -110.404221 37.880946, -110.208795 37.894071, -110.201849 37.946877, -110.136293 38.005153, -110.076563 37.999655, -110.013571 38.108128, -109.927974 38.151751, -109.88863 38.230156, -109.950764 38.293921, -109.94213 38.354481, -109.984545 38.362329, -109.980628 38.363977, -109.979561 38.365023, -109.976933 38.369975, -109.973817 38.374188, -109.973002 38.375916, -109.973056 38.377547, -110.015623 38.364575, -110.025285 38.499982, -109.059961475353 38.5000258740357, -109.059962 38.499987, -109.060062 38.275489, -109.041762 38.16469, -109.041796614855 38.1530323049685, -109.042604100621 37.8810848174926, -109.043780720503 37.4848192314175, -109.045223 36.999084, -109.495338 36.999105, -110.000677 36.997968, -110.47019 36.997997, -110.75069 37.003197, -111.066496 37.002389, -111.250762024167 37.0007150407456, -111.165632 37.105309))"
4001,Apache County,Arizona,-109.4892182,35.39469075,65.432,0.515463918,"POLYGON ((-110.000677 36.997968, -109.495338 36.999105, -109.045223 36.999084, -109.045433 36.874589, -109.045729 36.117028, -109.045871168205 36.002701630519, -109.046024 35.8798, -109.046296 35.614251, -109.046796 35.363606, -109.046355894384 35.1755071883512, -109.045851235183 34.9598185158367, -109.045851 34.959718, -109.046138935363 34.5792910128179, -109.046182 34.522393, -109.046426 33.875052, -109.046609005136 33.7774067975977, -109.348581 33.778123, -109.364621 33.738756, -109.480135 33.69141, -109.49544 33.652697, -109.80327 33.481727, -109.891676 33.567874, -109.891766 33.777777, -109.859274 33.777683, -109.859165 34.125766, -109.848226 34.473389, -109.865231 34.559689, -109.8505 34.647442, -109.844624 34.822562, -109.843762 35.517905, -109.826964 35.66263, -110.000674 35.662659, -110.000677 36.997968))"
6017,El Dorado County,California,-120.5249215,38.78005675,192.646,0.701030928,"POLYGON ((-121.141595 38.711939, -121.087341 38.833274, -121.060916 38.845613, -121.040406 38.915651, -120.940281 38.962339, -120.858903 38.952256, -120.812295 39.000133, -120.746395 39.010352, -120.642458 38.944404, -120.556321 38.915164, -120.470985 38.965507, -120.43524 39.028397, -120.184098 39.031014, -120.143663 39.067285, -120.001975250867 39.0674958744683, -120.001014 38.999574, -119.904315 38.933324, -119.877287 38.870193, -119.964948 38.775986, -120.072392 38.702767, -120.077639 38.708887, -120.140084 38.638374, -120.212787 38.629371, -120.317142 38.54511, -120.567475 38.507339, -120.627604 38.503143, -120.812953 38.562209, -121.027507 38.508292, -121.04137 38.540745, -121.119049 38.717863, -121.133155 38.705374, -121.141595 38.711939))"
53053,Pierce County,Washington,-122.144372,47.03917769,927.38,0.922680412,"POLYGON ((-122.852917 47.256462, -122.801199 47.403578, -122.536993 47.403355, -122.523572 47.324175, -122.437252 47.333717, -122.334914 47.257366, -122.294853 47.257246, -122.229495 47.257556, -122.208321 47.257357, -122.143976 47.257526, -122.047485 47.17123, -121.934881 47.138219, -121.796464 47.173059, -121.630993 47.153513, -121.581673 47.118648, -121.379961 47.087248, -121.456447 46.923577, -121.52307 46.872783, -121.455218 46.783797, -121.758593 46.783791, -121.84189 46.728455, -122.203115 46.763061, -122.265906 46.765472, -122.303576 46.828117, -122.490888 46.867452, -122.560436 46.933457, -122.566132 46.94425, -122.637396 46.977097, -122.759505 47.141315, -122.820576 47.19422, -122.852917 47.256462))"
49019,Grand County,Utah,-109.5695643,38.98142149,9.769,0.159793814,"POLYGON ((-110.135463 38.926222, -110.147882 38.97975, -110.069114 38.978983, -110.003984 38.949911, -110.041176 38.993516, -110.153396 39.016411, -110.113265 39.159383, -110.054305 39.228645, -110.077562 39.276859, -110.018646 39.362713, -110.023975 39.469268, -110.023963 39.469268, -109.953349 39.461801, -109.106908 39.4621, -109.051066846273 39.4977388093662, -109.051223831017 39.3666775495863, -109.051512 39.126095, -109.059961475353 38.5000258740357, -110.025285 38.499982, -109.988033 38.561176, -110.058723 38.581998, -110.036264 38.651313, -110.120614 38.70584, -110.081552 38.754824, -110.179296 38.908097, -110.135463 38.926222))"
6105,Trinity County,California,-123.1147425,40.64883671,15.781,0.216494845,"POLYGON ((-123.560163 40.950257, -123.481357 40.915157, -123.406082 41.013792, -123.464006 41.076348, -123.408291 41.179944, -123.273402 41.122891, -123.23948 41.075763, -123.109077 41.075429, -123.036808 41.004058, -122.917529 40.99399, -122.897411 41.028475, -122.973382 41.112074, -122.885921 41.205142, -122.811342 41.202451, -122.653686 41.289237, -122.585241 41.359008, -122.50389 41.342985, -122.522636 41.213525, -122.498376 41.182675, -122.445453 41.15793, -122.457144 41.096611, -122.513354 41.088227, -122.527753 41.014395, -122.607363 40.957748, -122.600458 40.899749, -122.666058 40.825875, -122.669839 40.773567, -122.752197 40.688985, -122.695298 40.572514, -122.845954 40.505181, -122.903738 40.445071, -122.998682 40.418142, -123.068789 40.332233, -123.065426 40.286971, -122.97755 40.241285, -122.989623 40.145496, -122.934013 39.978131, -123.544563 39.977015, -123.544458 40.001923, -123.544059 40.739386, -123.55985 40.829584, -123.623662 40.929823, -123.560163 40.950257))"
41029,Jackson County,Oregon,-122.7290766,42.43199156,221.644,0.737113402,"POLYGON ((-123.229619 42.70261, -123.152233 42.755835, -123.009765 42.752144, -122.951199 42.774773, -122.794776 42.778221, -122.677181 42.88108, -122.560299 42.92469, -122.460224 42.939873, -122.401025 42.996632, -122.28273 42.996499, -122.284689 42.4745, -122.28776 42.440287, -122.289749096157 42.0077647304966, -122.501135 42.00846, -122.80008 42.004071, -123.045254 42.003049, -123.145959 42.009247, -123.231001260578 42.004970062256, -123.229619 42.70261))"
49021,Iron County,Utah,-113.289793,37.85887656,62.429,0.5,"POLYGON ((-114.051728 37.745997, -114.049658 37.881368, -114.049903 38.148601, -114.049903375658 38.1487630266706, -112.816993 38.14751, -112.478822 38.147419, -112.4683 37.890463, -112.588517 37.890367, -112.57855 37.80454, -112.689297 37.80559, -112.68375 37.543692, -112.901162 37.543486, -112.900924 37.500022, -113.037088 37.499748, -113.037048 37.474474, -113.25349 37.482167, -113.25334 37.528983, -113.474029 37.529085, -113.474485 37.618289, -113.587797 37.604611, -114.052472 37.604776, -114.051728 37.745997))"
4027,Yuma County,Arizona,-113.9068442,32.76902631,207.842,0.721649485,"POLYGON ((-114.799683 32.593621, -114.809393 32.617119, -114.76495 32.649391, -114.719633 32.718763, -114.705717 32.741581, -114.667493 32.734226, -114.615724877807 32.7412791646992, -114.570675 32.747417, -114.540260338478 32.7748291815141, -114.531746 32.782503, -114.468971 32.845155, -114.463127 32.901884, -114.47664 32.923628, -114.481315 32.972064, -114.511343 33.023455, -114.517492069319 33.0247159744928, -114.2688 33.029961, -114.268808 33.464402, -113.957514 33.464413, -113.957489 33.377362, -113.335048 33.377469, -113.333786 33.023476, -113.333709 32.767851, -113.333894 32.505188, -113.333767973058 32.0402490801033, -113.750756 32.169005, -114.813613 32.494277, -114.811536 32.522834, -114.795635 32.550956, -114.814185 32.564788, -114.799683 32.593621))"
4009,Graham County,Arizona,-109.8879137,32.93156795,38.779,0.381443299,"POLYGON ((-110.441544 33.38167, -110.340949 33.427066, -110.168992 33.451698, -110.000646 33.465916, -110.000649 33.57693, -109.903421 33.575116, -109.891676 33.567874, -109.80327 33.481727, -109.49544 33.652697, -109.49574 33.078409, -109.333425 32.843266, -109.245005 32.741985, -109.206249 32.635803, -109.22607 32.529096, -109.11418 32.426353, -109.186364 32.426369, -109.227748 32.424755, -110.451002 32.427546, -110.451522 32.513995, -110.448487 32.534517, -110.448533 32.771159, -110.449387 32.987416, -110.449021 33.194526, -110.400676 33.198814, -110.457194 33.295268, -110.441544 33.38167))"
4021,Pinal County,Arizona,-111.3449937,32.90517628,464.154,0.840206186,"POLYGON ((-112.202984 32.992814, -112.202087 33.246861, -112.203168 33.310499, -112.081946 33.204686, -111.893085 33.204709, -111.869945 33.203583, -111.685911 33.204637, -111.582631 33.205408, -111.580634 33.4658, -111.476812 33.465885, -111.039976 33.466019, -110.974706 33.342095, -110.946684 33.250053, -110.781754 32.983891, -110.729344 33.027305, -110.725583 33.069896, -110.632529 33.142771, -110.593459 33.133926, -110.504733 33.186248, -110.449021 33.194526, -110.449387 32.987416, -110.448533 32.771159, -110.448487 32.534517, -110.451522 32.513995, -111.157493 32.511255, -111.351577 32.50139, -111.465685 32.501342, -111.569256 32.506769, -112.203624 32.506721, -112.202984 32.992814))"
32031,Washoe County,Nevada,-119.6631997,40.6660712,496.745,0.855670103,"POLYGON ((-120.004795512304 39.3164750119585, -120.003028919657 39.4450457761605, -120.00174 39.538852, -119.999935448085 39.7224069247242, -119.997634 39.956505, -119.997124 40.126363, -119.996155 40.32125, -119.997533 40.720992, -119.999231 40.865899, -119.999866 41.183974, -119.99828 41.618765, -119.999276 41.874891, -119.999168 41.99454, -119.72573 41.996296, -119.360123119603 41.9940922549812, -119.324184120439 41.9938756277933, -119.323955 41.414519, -119.305713 41.234542, -119.329722 40.97385, -119.309598 40.960378, -119.313036 40.523104, -119.339296 39.998609, -119.225176 39.999385, -119.208543 39.809967, -119.170641 39.680453, -119.189344 39.651423, -119.257342 39.65132, -119.283116 39.622317, -119.540855 39.563706, -119.621697 39.511602, -119.695643 39.520023, -119.658501 39.331544, -119.712645 39.250871, -119.770871 39.215285, -119.843933 39.200776, -119.880787 39.165509, -120.003364028833 39.1656267640688, -120.005142 39.291258, -120.004795512304 39.3164750119585))"
6107,Tulare County,California,-118.8023165,36.22098453,477.544,0.845360825,"POLYGON ((-119.573194 36.488835, -119.466322 36.575238, -119.305102 36.573725, -119.304625 36.660606, -119.174791 36.658878, -119.014425 36.657353, -118.982441 36.741646, -118.360586 36.744773, -118.366328 36.691635, -118.274624 36.597334, -118.290523 36.558535, -118.239021 36.523635, -118.21482 36.435036, -118.100317 36.346137, -118.127147 36.279656, -118.033611 36.008944, -118.003577 35.983718, -117.980761 35.867515, -118.005489 35.862699, -118.008094 35.788935, -118.058925 35.791474, -118.918468 35.790498, -119.53812 35.789898, -119.529358 36.26985, -119.474607 36.269025, -119.475364 36.327673, -119.475053 36.370923, -119.528792 36.401465, -119.527194 36.488886, -119.573194 36.488835))"
53047,Okanogan County,Washington,-119.7388969,48.54868535,43.127,0.402061856,"POLYGON ((-120.851527133018 49.0005911528352, -120.716604 49.000188, -120.376216 49.000705, -120.001199 48.999418, -119.4577 49.000261, -119.132102 49.000262, -118.836614034806 49.0003077591428, -118.837006 48.653869, -118.869633 48.653826, -118.86952 48.481626, -118.843888 48.481739, -118.845785 47.963478, -118.85196 47.957906, -118.945143 47.942281, -118.973504 47.943414, -118.982234 47.962025, -118.950782 48.018884, -119.00319 48.043263, -119.05697 48.136974, -119.150983 48.146067, -119.25685 48.102027, -119.298585 48.115485, -119.343523 48.049432, -119.436257 48.076688, -119.517571 48.062615, -119.652468 48.000221, -119.693712 48.032056, -119.669707 48.075232, -119.774593 48.104213, -119.89535 48.050044, -119.870595 47.960455, -120.066552 47.966402, -120.143075 48.064882, -120.21306 48.079044, -120.361288 48.157569, -120.346284 48.199986, -120.508212 48.310344, -120.583166 48.319128, -120.560206 48.361048, -120.649933 48.398139, -120.652283 48.536939, -120.702069 48.531589, -120.688515 48.575705, -120.788307 48.625115, -120.751904 48.657002, -120.655857 48.724342, -120.735427 48.786487, -120.735281 48.864374, -120.851527133018 49.0005911528352))"
53005,Benton County,Washington,-119.5121957,46.23936252,212.791,0.726804124,"POLYGON ((-119.874042 46.628283, -119.618479 46.647583, -119.511388 46.727687, -119.45319 46.679243, -119.403042 46.613043, -119.269042 46.51917, -119.269368 46.370295, -119.265854 46.273988, -119.041498 46.192667, -118.974664 46.139523, -118.941323 46.027528, -118.987227539565 45.9998002135237, -119.061462 45.958527, -119.12612 45.932859, -119.25715 45.939926, -119.364396 45.921605, -119.432138558816 45.9132091442339, -119.487829 45.906307, -119.571584 45.925456, -119.600549 45.919581, -119.669877 45.856867, -119.802655 45.84753, -119.868153889391 45.8382266026357, -119.865829 46.040858, -119.874042 46.628283))"
53035,Kitsap County,Washington,-122.6436061,47.63479026,277.673,0.778350515,"POLYGON ((-122.950621 47.606308, -122.783237 47.672754, -122.721971 47.787665, -122.595535 47.882298, -122.63410286528 47.9230352997388, -122.616701 47.925139, -122.573745864315 47.9510041672091, -122.501809 47.929713, -122.429625 47.828098, -122.438093 47.777814, -122.445026 47.542713, -122.536993 47.403355, -122.801199 47.403578, -122.801012 47.520406, -123.038404 47.520236, -122.950621 47.606308))"
53009,Clallam County,Washington,-123.9275775,48.0512126,77.805,0.546391753,"POLYGON ((-124.725839 48.386012, -124.653243 48.390691, -124.546259 48.353594, -124.380874 48.284699, -124.250882 48.264773, -124.101773 48.216883, -124.050734 48.177747, -123.880068 48.160621, -123.728736 48.1628, -123.672445 48.162715, -123.551131 48.151382, -123.441972 48.124259, -123.314578 48.113725, -123.239129 48.118217, -123.144783 48.175943, -123.06621 48.120469, -123.004128 48.090516, -122.946119 48.098552, -122.910686755725 48.1097997439328, -122.896971 48.065155, -122.94918 48.06515, -122.949167 47.866822, -123.505917 47.88108, -124.613108656052 47.8805724417486, -124.625512 47.887963, -124.672427 47.964414, -124.685393 48.049238, -124.687101 48.098657, -124.721725 48.153185, -124.690389 48.219745, -124.669265 48.296353, -124.725839 48.386012))"
6037,Los Angeles County,California,-118.2278802,34.30850588,1500,0.971649485,"MULTIPOLYGON (((-118.593969 33.467198, -118.484785 33.487483, -118.370323 33.409285, -118.286261 33.351463, -118.325244 33.299075, -118.374768 33.320065, -118.465368 33.326056, -118.482609 33.369914, -118.563442 33.434381, -118.593969 33.467198)), ((-118.594033 33.035951, -118.540069 32.980933, -118.446771 32.895424, -118.353504 32.821962, -118.425634 32.800595, -118.487908 32.84459, -118.581513 32.931672, -118.641578 33.017129, -118.594033 33.035951)), ((-118.940965 34.07483, -118.856473 34.126765, -118.788889 34.168214, -118.693834 34.168557, -118.667977 34.199159, -118.667773 34.222294, -118.632494 34.240391, -118.633461 34.269522, -118.636789 34.291804, -118.880405 34.788655, -118.894634 34.817972, -118.867158 34.8032, -118.865693 34.803209, -118.854009 34.817758, -117.916747 34.82255, -117.667459 34.822528, -117.655235 34.397222, -117.655213 34.396953, -117.646374 34.28917, -117.693563 34.121627, -117.71117 34.079536, -117.729416 34.025479, -117.746005 34.020119, -117.767657 34.023508, -117.802445 33.968308, -117.783252 33.946261, -117.868369 33.945941, -117.91999 33.946081, -117.976498 33.94605, -117.976575 33.906406, -118.028782 33.873322, -118.05892 33.846196, -118.05904 33.846195, -118.059037 33.84538, -118.093029 33.786121, -118.115076722882 33.743803322895, -118.132698 33.753217, -118.1837 33.736118, -118.231926185034 33.7152954681899, -118.258687 33.703741, -118.317205 33.712818, -118.333295024316 33.721184383577, -118.354705 33.732317, -118.396606 33.735917, -118.428407 33.774715, -118.394307 33.804315, -118.412708 33.883913, -118.460611 33.969111, -118.517277278306 34.0252914546544, -118.519514 34.027509, -118.603572 34.039048, -118.679366 34.033255, -118.744952 34.032103, -118.805114 34.001239, -118.854653 34.034215, -118.944479511459 34.046738953351, -118.940965 34.07483)))"
6063,Plumas County,California,-120.8392451,40.0043176,19.351,0.25257732,"POLYGON ((-121.497635 40.445591, -121.361456 40.446822, -121.327826 40.445367, -121.061417 40.446536, -121.061493 40.256417, -120.928582 40.191931, -120.764403 40.31601, -120.652158 40.307656, -120.510817 40.248945, -120.482848 40.205798, -120.341385 40.115243, -120.209641 40.086008, -120.201264 40.013474, -120.108761 39.93951, -120.110627 39.765779, -120.147149 39.707658, -120.654227 39.706629, -120.68076 39.676833, -120.792484 39.709794, -120.870988 39.776821, -121.009477 39.639459, -121.076695 39.597264, -121.136715 39.628169, -121.210878 39.725651, -121.350821 39.825704, -121.429957 39.900313, -121.41948 40.015766, -121.366818 40.086054, -121.436886 40.151905, -121.368395 40.21223, -121.342264 40.309751, -121.470395 40.350213, -121.497635 40.445591))"
53075,Whitman County,Washington,-117.5241763,46.90022523,47.619,0.427835052,"POLYGON ((-118.249122 46.734138, -118.210243 46.738833, -118.015567 46.784873, -117.959335 46.914811, -117.96093 47.260568, -117.823629 47.26022, -117.040159751863 47.259272, -117.039836 47.154734, -117.039833386028 47.1272689922541, -117.039777655562 46.5417089920381, -117.039771 46.471779, -117.036645748421 46.4261004826554, -117.208628 46.423707, -117.22812 46.462245, -117.254262 46.545082, -117.382742 46.614684, -117.464769 46.699626, -117.597792 46.672543, -117.740868 46.694583, -117.85185 46.62467, -117.881857 46.592193, -118.165292 46.555135, -118.21566 46.588924, -118.249122 46.734138))"
